Gender,Age,Game,other,Hours
male,18,WoW,,10
male,18,Other,Matrix Online,10
male,18,EQ2,,10
male,18,Other,Matrix Online Beta,10
male,18,EQ,,10
male,18,WoW,,10
male,18,WoW,,10
male,18,WoW,,10
male,18,WoW,,10
male,18,Other,counter-strike,10
male,18,Other,Halo2,10
male,18,WoW,,10
male,18,WoW,,10
male,18,Other,WW2 Online,10
male,18,WoW,,10
male,18,UO,,10
male,18,EQ,,10
male,18,Other,RuneScape,10
male,18,Other,KOC,10
male,19,WoW,,10
male,19,WoW,,10
male,19,EQ,,10
male,19,WoW,,10
male,19,AO,,10
male,19,Other,ragnarok,10
male,19,WoW,,10
male,19,EQ,,10
male,19,WoW,,10
male,19,SWG,,10
male,19,WoW,,10
male,19,WoW,,10
male,19,Other,Nexus,10
male,19,WoW,,10
male,19,Other,Natural Selection,10
male,20,WoW,,10
male,20,EQ2,,10
male,20,WoW,,10
male,20,EQ2,,10
male,20,FFXI,,10
male,20,EQ,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,Other,Lineage 2,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
male,20,WoW,,10
female,21,CoH,,10
female,21,WoW,,10
male,21,Other,beta testing WoW for the eropean version,10
male,21,EQ,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,WoW,,10
male,21,CoH,,10
male,21,UO,,10
male,21,Other,eve,10
male,21,Other,world war II online,10
male,21,WoW,,10
female,22,EQ2,,10
female,22,CoH,,10
female,22,WoW,,10
male,22,Other,Planetside,10
male,22,AO,,10
male,22,CoH,,10
male,22,EQ2,,10
male,22,WoW,,10
male,22,WoW,,10
male,22,WoW,,10
male,22,WoW,,10
male,22,EQ,,10
male,22,Other,World War 2 Online,10
female,23,EQ2,,10
male,23,UO,,10
male,23,EQ,,10
male,23,UO,,10
male,23,Other,Star Craft,10
male,23,WoW,,10
male,23,WoW,,10
male,23,Other,Ragnarok Online,10
male,23,WoW,,10
male,23,EQ,,10
male,23,WoW,,10
male,24,WoW,,10
male,24,WoW,,10
male,24,WoW,,10
male,24,WoW,,10
male,24,WoW,,10
female,25,WoW,,10
female,25,WoW,,10
female,25,Other,Asheron\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\'s Call 2,10
male,25,Other,PlanetSide,10
male,25,WoW,,10
male,25,UO,,10
male,25,WoW,,10
male,25,EQ,,10
male,25,WoW,,10
male,25,Other,sacred,10
male,25,WoW,,10
male,25,WoW,,10
male,25,EQ2,,10
male,25,AO,,10
male,25,Other,Runescape,10
male,25,Other,World War II Online,10
male,26,DAOC,,10
male,26,UO,,10
male,26,Other,Lineage,10
male,26,Other,Lineage,10
male,26,Other,Tibia,10
male,26,EQ,,10
male,26,WoW,,10
male,26,WoW,,10
male,26,EQ,,10
male,26,Other,World War II Online,10
female,27,EQ,,10
female,27,EQ,,10
female,27,CoH,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,SWG,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,WoW,,10
male,27,Other,Saga of Ryzom,10
male,27,WoW,,10
male,27,WoW,,10
female,28,AO,,10
female,28,EQ2,,10
male,28,WoW,,10
male,28,EQ2,,10
male,28,SWG,,10
male,28,EQ2,,10
male,28,WoW,,10
male,28,SWG,,10
male,28,WoW,,10
male,28,WoW,,10
male,28,Other,Planeshift,10
male,28,Other,wwiionline,10
female,29,CoH,,10
male,29,WoW,,10
male,29,SWG,,10
male,29,SWG,,10
male,29,DAOC,,10
male,29,SWG,,10
female,30,UO,,10
female,30,EQ2,,10
male,30,UO,,10
male,30,EQ2,,10
male,30,EQ2,,10
male,30,DAOC,,10
male,30,WoW,,10
male,30,EQ2,,10
male,30,WoW,,10
male,30,WoW,,10
male,30,WoW,,10
male,30,WoW,,10
male,30,WoW,,10
male,30,WoW,,10
male,30,SWG,,10
male,30,Other,World War II Online,10
female,31,EQ2,,10
female,31,WoW,,10
male,31,WoW,,10
male,31,CoH,,10
male,31,CoH,,10
male,31,WoW,,10
male,31,EQ2,,10
male,31,CoH,,10
male,31,WoW,,10
male,31,EQ2,,10
male,31,SWG,,10
male,32,AO,,10
male,32,WoW,,10
male,32,WoW,,10
male,32,WoW,,10
male,32,WoW,,10
male,32,DAOC,,10
male,32,AC1,,10
male,32,Other,A Tale in the Desert,10
male,32,CoH,,10
male,32,Other,Lineage2,10
female,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,EQ2,,10
male,33,Other,Second Life,10
male,33,EQ,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
male,33,WoW,,10
female,34,DAOC,,10
female,34,WoW,,10
female,34,DAOC,,10
male,34,EQ2,,10
male,34,WoW,,10
male,34,DAOC,,10
male,34,WoW,,10
male,34,WoW,,10
female,35,UO,,10
female,35,CoH,,10
male,35,Other,EVE,10
male,35,EQ,,10
male,35,Other,Asheron\\\\\\\'s Call 2,10
male,35,CoH,,10
male,35,EQ2,,10
male,35,Other,Guild Wars Beta,10
male,35,UO,,10
male,35,UO,,10
male,35,WoW,,10
male,35,WoW,,10
male,35,WoW,,10
female,36,DAOC,,10
female,36,WoW,,10
male,36,WoW,,10
male,36,AC1,,10
male,36,WoW,,10
male,36,WoW,,10
male,36,EQ2,,10
male,36,WoW,,10
male,37,Other,runescape,10
male,38,WoW,,10
male,38,DAOC,,10
male,38,SWG,,10
male,38,WoW,,10
male,38,WoW,,10
male,38,WoW,,10
male,38,SWG,,10
female,39,AC1,,10
female,39,EQ2,,10
male,39,WoW,,10
male,39,EQ,,10
male,39,EQ2,,10
male,39,WoW,,10
male,39,EQ,,10
male,40,AO,,10
male,40,WoW,,10
male,41,CoH,,10
male,41,WoW,,10
male,41,EQ2,,10
male,42,WoW,,10
male,42,WoW,,10
male,42,EQ,,10
male,42,Other,World War 2 online,10
male,43,UO,,10
male,43,DAOC,,10
female,44,WoW,,10
male,44,UO,,10
male,44,EQ2,,10
male,44,DAOC,,10
male,44,EQ,,10
male,45,WoW,,10
male,45,Other,World War 2 online,10
male,47,EQ2,,10
male,48,UO,,10
female,50,EQ,,10
male,50,UO,,10
male,50,WoW,,10
male,50,EQ2,,10
male,50,WoW,,10
male,52,WoW,,10
female,53,WoW,,10
male,53,CoH,,10
male,53,EQ2,,10
male,56,Other,World War 2 online,10
female,57,EQ2,,10
male,62,FFXI,,10
male,19,WoW,,11
male,24,WoW,,11
male,15,WoW,,12
male,17,Other,Lineage II,12
male,17,WoW,,12
male,17,WoW,,12
male,17,Other,Runescape,12
male,18,UO,,12
male,18,SWG,,12
male,18,AO,,12
male,18,WoW,,12
male,18,EQ2,,12
male,19,EQ2,,12
male,19,WoW,,12
male,19,EQ2,,12
female,20,FFXI,,12
male,20,WoW,,12
male,21,FFXI,,12
male,21,WoW,,12
male,21,WoW,,12
male,21,WoW,,12
male,21,UO,,12
male,21,WoW,,12
male,22,WoW,,12
male,22,EQ2,,12
male,22,WoW,,12
male,22,WoW,,12
male,23,WoW,,12
male,23,FFXI,,12
male,24,WoW,,12
male,24,SWG,,12
male,24,WoW,,12
male,24,WoW,,12
male,24,WoW,,12
male,24,WoW,,12
male,24,WoW,,12
male,24,EQ,,12
male,24,SWG,,12
male,25,WoW,,12
male,25,EQ2,,12
male,25,WoW,,12
male,25,WoW,,12
male,25,EQ2,,12
male,25,EQ2,,12
male,25,WoW,,12
male,25,WoW,,12
female,26,EQ2,,12
female,26,EQ,,12
male,26,WoW,,12
male,26,Other,WWIIOL,12
male,27,EQ2,,12
male,27,Other,City of Heroes,12
male,27,Other,world war II online,12
female,28,EQ2,,12
male,28,EQ2,,12
male,28,WoW,,12
male,28,WoW,,12
male,28,SWG,,12
female,29,FFXI,,12
male,29,CoH,,12
male,29,WoW,,12
male,29,EQ,,12
male,29,WoW,,12
female,30,DAOC,,12
female,30,Other,shadowbane,12
male,30,SWG,,12
male,30,EQ2,,12
male,30,WoW,,12
male,30,WoW,,12
male,30,WoW,,12
male,30,WoW,,12
male,31,WoW,,12
female,32,EQ2,,12
female,32,WoW,,12
male,32,SWG,,12
male,32,WoW,,12
male,32,WoW,,12
male,32,EQ,,12
male,32,WoW,,12
male,32,WoW,,12
male,32,WoW,,12
male,32,WoW,,12
male,33,WoW,,12
male,33,EQ2,,12
male,33,EQ,,12
male,33,EQ2,,12
female,34,DAOC,,12
male,34,Other,World War II Online,12
male,34,WoW,,12
male,34,WoW,,12
female,35,CoH,,12
male,35,CoH,,12
male,35,EQ,,12
male,35,CoH,,12
male,35,WoW,,12
male,36,EQ,,12
male,36,WoW,,12
male,36,WoW,,12
male,37,CoH,,12
male,37,WoW,,12
male,37,WoW,,12
male,37,EQ,,12
male,37,DAOC,,12
male,38,WoW,,12
male,39,WoW,,12
male,39,EQ,,12
male,42,EQ2,,12
male,43,DAOC,,12
male,43,CoH,,12
female,45,WoW,,12
male,45,Other,Lineage 2,12
male,46,WoW,,12
male,46,EQ,,12
male,49,WoW,,12
male,49,Other,World War II Online,12
male,53,EQ,,12
male,54,WoW,,12
female,58,EQ,,12
male,60,WoW,,12
female,81,WoW,,12
male,16,Other,diablo2,13
male,35,SWG,,13
male,37,Other,ClanLord,13
female,45,CoH,,13
male,16,Other,eve online,14
male,17,WoW,,14
male,17,FFXI,,14
male,17,WoW,,14
male,18,Other,EVE Online,14
male,18,Other,Eve-Online,14
male,18,WoW,,14
male,18,CoH,,14
male,18,WoW,,14
male,18,DAOC,,14
male,19,WoW,,14
male,19,AO,,14
male,19,WoW,,14
male,19,WoW,,14
male,20,WoW,,14
male,20,EQ2,,14
male,20,WoW,,14
male,21,WoW,,14
male,21,WoW,,14
male,21,WoW,,14
male,21,WoW,,14
female,22,EQ,,14
male,22,WoW,,14
male,22,WoW,,14
male,23,EQ2,,14
male,23,WoW,,14
female,24,WoW,,14
male,24,WoW,,14
male,24,WoW,,14
male,24,WoW,,14
male,24,EQ2,,14
male,24,SWG,,14
female,25,DAOC,,14
male,25,WoW,,14
male,25,DAOC,,14
male,25,Other,Eve Online,14
male,26,WoW,"Lineage 2, Sphere, MU",14
male,27,WoW,,14
male,28,WoW,,14
male,28,WoW,,14
female,29,WoW,,14
male,29,WoW,,14
male,29,Other,A Tale in the Desert,14
male,29,WoW,,14
male,29,WoW,,14
male,29,SWG,,14
male,30,AO,,14
male,31,WoW,,14
male,31,WoW,,14
male,31,WoW,,14
male,32,Other,Puzzle Pirates,14
male,32,WoW,,14
male,32,EQ,,14
male,32,WoW,,14
male,33,Other,Unreal Tournament 2004,14
male,33,WoW,,14
male,33,Other,,14
male,33,WoW,,14
male,34,EQ2,,14
male,34,WoW,,14
male,35,WoW,,14
male,36,WoW,,14
male,36,EQ2,,14
male,36,EQ2,,14
female,38,WoW,,14
male,43,WoW,,14
male,49,WoW,,14
male,14,WoW,,15
male,15,WoW,,15
male,16,WoW,,15
male,16,WoW,,15
male,16,AO,,15
male,17,Other,Graal Online,15
male,17,AO,,15
male,17,EQ2,,15
female,18,EQ,,15
male,18,AO,,15
male,18,WoW,,15
male,18,EQ2,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,WoW,,15
male,18,Other,Diablo 2: Lord of Destruction,15
female,19,EQ2,,15
female,19,WoW,,15
female,19,WoW,,15
female,19,Other,Priston Tale,15
male,19,WoW,,15
male,19,WoW,,15
male,19,WoW,,15
male,19,WoW,,15
male,19,WoW,,15
male,19,Other,World War 2 online,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,WoW,,15
male,20,FFXI,,15
male,20,CoH,,15
male,20,Other,Lineage 2,15
male,20,CoH,,15
male,20,WoW,,15
female,21,Other,Dark Ages,15
female,21,UO,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,SWG,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
male,21,WoW,,15
female,22,WoW,,15
female,22,WoW,,15
female,22,Other,DiscworldMUD,15
male,22,FFXI,,15
male,22,Other,DragonRealms (mudd),15
male,22,Other,text MUDs,15
male,22,WoW,,15
male,22,WoW,,15
male,22,WoW,,15
male,22,WoW,,15
male,22,WoW,,15
male,23,UO,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,WoW,,15
male,23,Other,Shadowbane,15
female,24,EQ2,,15
female,24,Other,neverwinter nights,15
male,24,WoW,,15
male,24,EQ2,,15
male,24,WoW,,15
male,24,WoW,,15
male,24,Other,Eve Online,15
male,24,WoW,,15
male,24,WoW,,15
male,24,WoW,,15
male,24,AO,,15
male,24,WoW,,15
male,24,EQ2,,15
male,24,SWG,,15
male,24,WoW,,15
male,24,WoW,,15
female,25,WoW,,15
female,25,UO,,15
female,25,WoW,,15
male,25,WoW,,15
male,25,WoW,,15
male,25,WoW,,15
male,25,WoW,,15
male,25,WoW,,15
male,25,EQ2,,15
male,26,WoW,,15
male,26,WoW,,15
male,26,EQ2,,15
male,26,Other,EVE Online,15
male,26,WoW,,15
male,26,WoW,,15
male,26,WoW,,15
male,26,EQ,,15
female,27,Other,Lineage 2,15
male,27,Other,The Matrix Online (beta),15
male,27,WoW,,15
male,27,WoW,,15
male,27,WoW,,15
male,27,WoW,,15
male,27,WoW,,15
male,27,WoW,,15
male,27,CoH,,15
male,27,WoW,,15
male,27,Other,beta test,15
male,27,WoW,,15
male,27,Other,Neocron,15
female,28,WoW,,15
female,28,WoW,,15
male,28,EQ2,,15
male,28,EQ,,15
male,28,WoW,,15
male,28,WoW,,15
male,28,EQ,,15
male,28,WoW,,15
male,28,WoW,,15
male,28,DAOC,,15
male,28,WoW,,15
female,29,CoH,,15
male,29,Other,EvE,15
male,29,SWG,,15
male,29,WoW,,15
male,29,AO,,15
male,29,EQ,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,EQ2,,15
male,30,CoH,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,WoW,,15
male,30,UO,,15
male,30,SWG,,15
male,30,EQ2,,15
male,30,WoW,,15
male,31,EQ,,15
male,31,WoW,,15
male,31,WoW,,15
male,31,WoW,,15
male,31,WoW,,15
male,31,WoW,,15
male,31,EQ2,,15
male,31,WoW,,15
male,31,WoW,,15
male,31,WoW,,15
female,32,WoW,,15
male,32,EQ2,,15
male,32,WoW,,15
male,32,EQ2,,15
male,32,WoW,,15
male,32,EQ,,15
male,32,Other,World War II Online,15
male,32,WoW,,15
male,32,EQ2,,15
male,32,EQ2,,15
male,32,Other,WW2 Online,15
male,32,WoW,,15
male,32,Other,WWII Online,15
female,33,AO,,15
male,33,WoW,,15
male,33,UO,,15
male,33,Other,EVE Online,15
male,33,EQ2,,15
male,33,WoW,,15
male,33,WoW,,15
male,34,WoW,,15
male,34,WoW,,15
male,34,EQ,,15
male,34,WoW,,15
male,34,WoW,,15
male,34,SWG,,15
male,34,WoW,,15
female,35,EQ,,15
male,35,WoW,,15
male,35,EQ2,,15
male,35,WoW,,15
male,35,Other,,15
male,36,EQ,,15
male,36,EQ2,,15
male,36,WoW,,15
male,36,AC1,,15
female,37,SWG,,15
female,37,WoW,,15
male,37,WoW,,15
male,37,SWG,,15
male,37,WoW,,15
male,37,EQ,,15
male,37,WoW,,15
male,37,WoW,,15
female,38,DAOC,,15
male,38,DAOC,,15
male,38,WoW,,15
male,38,Other,World War 2 online,15
female,39,EQ,,15
male,39,EQ,,15
male,39,SWG,,15
male,39,EQ2,,15
male,39,WoW,,15
male,39,EQ2,,15
female,40,WoW,,15
male,40,EQ,,15
male,40,WoW,,15
male,40,CoH,,15
male,40,WoW,,15
male,40,Other,Americas Army,15
female,41,CoH,,15
male,41,WoW,,15
male,41,WoW,,15
male,41,WoW,,15
female,42,EQ,,15
female,42,UO,,15
male,42,WoW,,15
male,42,SWG,,15
male,43,Other,World War II Online,15
female,44,EQ2,,15
male,44,EQ2,,15
male,44,WoW,,15
male,46,EQ2,,15
female,47,EQ,,15
female,48,EQ2,,15
female,48,WoW,,15
male,49,WoW,,15
male,50,WoW,,15
male,52,FFXI,,15
male,63,WoW,,15
male,16,AO,,16
male,17,EQ2,,16
male,17,Other,Guild Wars,16
male,18,WoW,,16
male,18,FFXI,,16
male,19,WoW,,16
male,19,EQ2,,16
male,19,Other,World War 2 Online,16
male,21,Other,EVE Online,16
male,22,WoW,,16
male,22,AO,,16
male,23,EQ,,16
male,23,WoW,,16
male,23,WoW,,16
female,24,EQ,,16
male,24,DAOC,,16
male,24,WoW,,16
male,24,WoW,,16
male,24,Other,Shadowbane,16
female,25,WoW,,16
male,25,WoW,,16
male,25,WoW,,16
male,25,WoW,,16
male,25,EQ2,,16
male,25,WoW,,16
male,26,WoW,,16
male,26,WoW,,16
male,26,WoW,,16
male,28,WoW,,16
male,29,UO,,16
male,29,EQ2,,16
male,29,DAOC,,16
male,30,WoW,,16
male,30,WoW,,16
female,31,EQ,,16
